ID,书名,Title (English),作者,Author (English),作者去世年份,国家,出版年份,类型,版权状态,是否公版,备注
,Classic Work 714,Classic Work 714,Author 714,,,伊朗,1813,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 715,Classic Work 715,Author 715,,,埃及,1814,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 716,Classic Work 716,Author 716,,,土耳其,1815,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 717,Classic Work 717,Author 717,,,尼日利亚,1816,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 718,Classic Work 718,Author 718,,,南非,1817,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 719,Classic Work 719,Author 719,,,澳大利亚,1818,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 720,Classic Work 720,Author 720,,,新西兰,1819,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 721,Classic Work 721,Author 721,,,中国,1820,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 722,Classic Work 722,Author 722,,,日本,1821,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 723,Classic Work 723,Author 723,,,印度,1822,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 724,Classic Work 724,Author 724,,,韩国,1823,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 725,Classic Work 725,Author 725,,,英国,1824,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 726,Classic Work 726,Author 726,,,法国,1825,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 727,Classic Work 727,Author 727,,,俄国,1826,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 728,Classic Work 728,Author 728,,,德国,1827,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 729,Classic Work 729,Author 729,,,意大利,1828,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 730,Classic Work 730,Author 730,,,西班牙,1829,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 731,Classic Work 731,Author 731,,,美国,1830,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 732,Classic Work 732,Author 732,,,伊朗,1831,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 733,Classic Work 733,Author 733,,,埃及,1832,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 734,Classic Work 734,Author 734,,,土耳其,1833,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 735,Classic Work 735,Author 735,,,尼日利亚,1834,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 736,Classic Work 736,Author 736,,,南非,1835,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 737,Classic Work 737,Author 737,,,澳大利亚,1836,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 738,Classic Work 738,Author 738,,,新西兰,1837,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 739,Classic Work 739,Author 739,,,中国,1838,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 740,Classic Work 740,Author 740,,,日本,1839,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 741,Classic Work 741,Author 741,,,印度,1840,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 742,Classic Work 742,Author 742,,,韩国,1841,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 743,Classic Work 743,Author 743,,,英国,1842,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 744,Classic Work 744,Author 744,,,法国,1843,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 745,Classic Work 745,Author 745,,,俄国,1844,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 746,Classic Work 746,Author 746,,,德国,1845,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 747,Classic Work 747,Author 747,,,意大利,1846,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 748,Classic Work 748,Author 748,,,西班牙,1847,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 749,Classic Work 749,Author 749,,,美国,1848,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 750,Classic Work 750,Author 750,,,伊朗,1849,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 751,Classic Work 751,Author 751,,,埃及,1850,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 752,Classic Work 752,Author 752,,,土耳其,1851,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 753,Classic Work 753,Author 753,,,尼日利亚,1852,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 754,Classic Work 754,Author 754,,,南非,1853,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 755,Classic Work 755,Author 755,,,澳大利亚,1854,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 756,Classic Work 756,Author 756,,,新西兰,1855,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 757,Classic Work 757,Author 757,,,中国,1856,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 758,Classic Work 758,Author 758,,,日本,1857,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 759,Classic Work 759,Author 759,,,印度,1858,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 760,Classic Work 760,Author 760,,,韩国,1859,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 761,Classic Work 761,Author 761,,,英国,1860,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 762,Classic Work 762,Author 762,,,法国,1861,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 763,Classic Work 763,Author 763,,,俄国,1862,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 764,Classic Work 764,Author 764,,,德国,1863,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 765,Classic Work 765,Author 765,,,意大利,1864,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 766,Classic Work 766,Author 766,,,西班牙,1865,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 767,Classic Work 767,Author 767,,,美国,1866,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 768,Classic Work 768,Author 768,,,伊朗,1867,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 769,Classic Work 769,Author 769,,,埃及,1868,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 770,Classic Work 770,Author 770,,,土耳其,1869,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 771,Classic Work 771,Author 771,,,尼日利亚,1870,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 772,Classic Work 772,Author 772,,,南非,1871,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 773,Classic Work 773,Author 773,,,澳大利亚,1872,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 774,Classic Work 774,Author 774,,,新西兰,1873,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 775,Classic Work 775,Author 775,,,中国,1874,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 776,Classic Work 776,Author 776,,,日本,1875,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 777,Classic Work 777,Author 777,,,印度,1876,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 778,Classic Work 778,Author 778,,,韩国,1877,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 779,Classic Work 779,Author 779,,,英国,1878,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 780,Classic Work 780,Author 780,,,法国,1879,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 781,Classic Work 781,Author 781,,,俄国,1880,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 782,Classic Work 782,Author 782,,,德国,1881,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 783,Classic Work 783,Author 783,,,意大利,1882,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 784,Classic Work 784,Author 784,,,西班牙,1883,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 785,Classic Work 785,Author 785,,,美国,1884,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 786,Classic Work 786,Author 786,,,伊朗,1885,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 787,Classic Work 787,Author 787,,,埃及,1886,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 788,Classic Work 788,Author 788,,,土耳其,1887,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 789,Classic Work 789,Author 789,,,尼日利亚,1888,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 790,Classic Work 790,Author 790,,,南非,1889,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 791,Classic Work 791,Author 791,,,澳大利亚,1890,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 792,Classic Work 792,Author 792,,,新西兰,1891,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 793,Classic Work 793,Author 793,,,中国,1892,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 794,Classic Work 794,Author 794,,,日本,1893,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 795,Classic Work 795,Author 795,,,印度,1894,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 796,Classic Work 796,Author 796,,,韩国,1895,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 797,Classic Work 797,Author 797,,,英国,1896,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 798,Classic Work 798,Author 798,,,法国,1897,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 799,Classic Work 799,Author 799,,,俄国,1898,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 800,Classic Work 800,Author 800,,,德国,1899,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 801,Classic Work 801,Author 801,,,意大利,1700,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 802,Classic Work 802,Author 802,,,西班牙,1701,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 803,Classic Work 803,Author 803,,,美国,1702,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 804,Classic Work 804,Author 804,,,伊朗,1703,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 805,Classic Work 805,Author 805,,,埃及,1704,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 806,Classic Work 806,Author 806,,,土耳其,1705,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 807,Classic Work 807,Author 807,,,尼日利亚,1706,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 808,Classic Work 808,Author 808,,,南非,1707,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 809,Classic Work 809,Author 809,,,澳大利亚,1708,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 810,Classic Work 810,Author 810,,,新西兰,1709,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 811,Classic Work 811,Author 811,,,中国,1710,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 812,Classic Work 812,Author 812,,,日本,1711,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 813,Classic Work 813,Author 813,,,印度,1712,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 814,Classic Work 814,Author 814,,,韩国,1713,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 815,Classic Work 815,Author 815,,,英国,1714,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 816,Classic Work 816,Author 816,,,法国,1715,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 817,Classic Work 817,Author 817,,,俄国,1716,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 818,Classic Work 818,Author 818,,,德国,1717,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 819,Classic Work 819,Author 819,,,意大利,1718,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 820,Classic Work 820,Author 820,,,西班牙,1719,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 821,Classic Work 821,Author 821,,,美国,1720,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 822,Classic Work 822,Author 822,,,伊朗,1721,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 823,Classic Work 823,Author 823,,,埃及,1722,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 824,Classic Work 824,Author 824,,,土耳其,1723,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 825,Classic Work 825,Author 825,,,尼日利亚,1724,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 826,Classic Work 826,Author 826,,,南非,1725,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 827,Classic Work 827,Author 827,,,澳大利亚,1726,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 828,Classic Work 828,Author 828,,,新西兰,1727,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 829,Classic Work 829,Author 829,,,中国,1728,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 830,Classic Work 830,Author 830,,,日本,1729,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 831,Classic Work 831,Author 831,,,印度,1730,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 832,Classic Work 832,Author 832,,,韩国,1731,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 833,Classic Work 833,Author 833,,,英国,1732,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 834,Classic Work 834,Author 834,,,法国,1733,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 835,Classic Work 835,Author 835,,,俄国,1734,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 836,Classic Work 836,Author 836,,,德国,1735,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 837,Classic Work 837,Author 837,,,意大利,1736,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 838,Classic Work 838,Author 838,,,西班牙,1737,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 839,Classic Work 839,Author 839,,,美国,1738,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 840,Classic Work 840,Author 840,,,伊朗,1739,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 841,Classic Work 841,Author 841,,,埃及,1740,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 842,Classic Work 842,Author 842,,,土耳其,1741,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 843,Classic Work 843,Author 843,,,尼日利亚,1742,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 844,Classic Work 844,Author 844,,,南非,1743,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 845,Classic Work 845,Author 845,,,澳大利亚,1744,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 846,Classic Work 846,Author 846,,,新西兰,1745,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 847,Classic Work 847,Author 847,,,中国,1746,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 848,Classic Work 848,Author 848,,,日本,1747,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 849,Classic Work 849,Author 849,,,印度,1748,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 850,Classic Work 850,Author 850,,,韩国,1749,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 851,Classic Work 851,Author 851,,,英国,1750,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 852,Classic Work 852,Author 852,,,法国,1751,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 853,Classic Work 853,Author 853,,,俄国,1752,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 854,Classic Work 854,Author 854,,,德国,1753,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 855,Classic Work 855,Author 855,,,意大利,1754,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 856,Classic Work 856,Author 856,,,西班牙,1755,"N, o, v, e, l",✅ 公版书,是,出版于1926年前
,Classic Work 857,Classic Work 857,Author 857,,,美国,1756,"P, o, e, t, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 858,Classic Work 858,Author 858,,,伊朗,1757,"D, r, a, m, a",✅ 公版书,是,出版于1926年前
,Classic Work 859,Classic Work 859,Author 859,,,埃及,1758,"S, h, o, r, t,  , S, t, o, r, i, e, s",✅ 公版书,是,出版于1926年前
,Classic Work 860,Classic Work 860,Author 860,,,土耳其,1759,"E, p, i, c",✅ 公版书,是,出版于1926年前
,Classic Work 861,Classic Work 861,Author 861,,,尼日利亚,1760,"E, s, s, a, y, s",✅ 公版书,是,出版于1926年前
,Classic Work 862,Classic Work 862,Author 862,,,南非,1761,"P, h, i, l, o, s, o, p, h, y",✅ 公版书,是,出版于1926年前
,Classic Work 863,Classic Work 863,Author 863,,,澳大利亚,1762,"H, i, s, t, o, r, y",✅ 公版书,是,出版于1926年前
,Classic Work 864,Classic Work 864,Author 864,,,新西兰,1763,"A, u, t, o, b, i, o, g, r, a, p, h, y",✅ 公版书,是,出版于1926年前
